Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
239:07:58:38.400,10,17.3,-74,20,12,19,118,17
239:07:58:38.425,10,17.3,-74,20,12,19,118,17
239:07:58:38.450,10,17.3,-74,20,12,19,147,17
239:07:58:38.475,10,17.3,-74,20,12,19,147,17
239:07:58:38.500,10,17.3,-74,20,12,19,147,17
239:07:58:38.525,10,17.3,-74,20,12,19,147,17
239:07:58:38.550,10,17.3,-74,20,12,19,147,17
239:07:58:38.575,10,17.3,-74,20,12,19,147,17
239:07:58:38.600,10,17.3,-74,20,12,19,147,17
239:07:58:38.625,9,17.6,-88,20,12,19,147,17
239:07:58:38.650,9,17.6,-88,20,12,19,147,17
239:07:58:38.675,9,17.6,-88,20,12,19,147,17
239:07:58:38.700,9,17.6,-88,20,12,19,147,17
239:07:58:38.725,9,17.6,-88,20,12,19,129,18
239:07:58:38.750,9,17.6,-88,20,12,19,129,18
239:07:58:38.775,9,17.6,-88,20,12,19,129,18
239:07:58:38.800,9,17.6,-88,20,12,19,129,18
239:07:58:38.825,9,17.6,-88,20,12,19,129,18
239:07:58:38.850,9,17.6,-99,20,12,19,129,18
239:07:58:38.875,9,17.6,-99,20,12,19,129,18
239:07:58:38.900,9,17.6,-99,20,12,19,129,18
239:07:58:38.925,9,17.6,-99,20,12,19,129,18
239:07:58:38.950,9,17.6,-99,20,12,19,157,18
239:07:58:38.975,9,17.6,-99,20,12,19,157,18
239:07:58:39.000,9,17.6,-99,20,12,19,157,18
239:07:58:39.025,9,17.6,-99,20,12,19,157,18
239:07:58:39.050,9,17.6,-99,20,12,19,157,18
239:07:58:39.075,9,17.6,-99,20,12,19,157,18
239:07:58:39.100,9,17.6,-99,20,12,19,157,18
239:07:58:39.125,4,17.7,-87,20,12,19,157,18
239:07:58:39.150,4,17.7,-87,20,12,19,157,18
239:07:58:39.175,4,17.7,-87,20,12,19,157,18
239:07:58:39.200,4,17.7,-87,20,12,19,-179,18
239:07:58:39.225,4,17.7,-87,20,12,19,-179,18
239:07:58:39.250,4,17.7,-87,20,12,19,-179,18
239:07:58:39.275,4,17.7,-87,20,12,19,-179,18
239:07:58:39.300,4,17.7,-87,20,12,19,-179,18
239:07:58:39.325,4,17.7,-87,20,12,19,-179,18
239:07:58:39.350,4,17.7,-76,20,12,19,-179,18
239:07:58:39.375,4,17.7,-76,20,12,19,-179,18
239:07:58:39.400,4,17.7,-76,20,12,19,-179,18
239:07:58:39.425,4,17.7,-76,20,12,19,-179,18
239:07:58:39.450,4,17.7,-76,20,12,19,-158,18
239:07:58:39.475,4,17.7,-76,20,12,19,-158,18
239:07:58:39.500,4,17.7,-76,20,12,19,-158,18
239:07:58:39.525,4,17.7,-76,20,12,19,-158,18
239:07:58:39.550,4,17.7,-76,20,12,19,-158,18
239:07:58:39.575,4,17.7,-76,20,12,19,-158,18
239:07:58:39.600,4,17.7,-110,20,12,19,-158,18
239:07:58:39.625,4,16.9,-110,20,12,19,-158,18
239:07:58:39.650,4,16.9,-110,20,12,19,-158,18
239:07:58:39.675,4,16.9,-110,20,12,19,-158,18
239:07:58:39.700,4,16.9,-110,20,12,19,-158,18
239:07:58:39.725,4,16.9,-110,20,12,19,178,18
239:07:58:39.750,4,16.9,-110,20,12,19,178,18
239:07:58:39.775,4,16.9,-110,20,12,19,178,18
239:07:58:39.800,4,16.9,-110,20,12,19,178,18
239:07:58:39.825,4,16.9,-110,20,12,19,178,18
239:07:58:39.850,4,16.9,-98,20,12,19,178,18
239:07:58:39.875,4,16.9,-98,20,12,19,178,18
239:07:58:39.900,4,16.9,-98,20,12,19,178,18
239:07:58:39.925,4,16.9,-98,20,12,19,178,18
239:07:58:39.950,4,16.9,-98,20,12,19,-160,17
239:07:58:39.975,4,16.9,-98,20,12,19,-160,17
239:07:58:40.000,4,16.9,-98,20,12,19,-160,17
239:07:58:40.025,4,16.9,-98,20,12,19,-160,17
239:07:58:40.050,4,16.9,-98,20,12,19,-160,17
239:07:58:40.075,4,16.9,-98,20,12,19,-160,17
239:07:58:40.100,4,16.9,-98,20,12,19,-160,17
239:07:58:40.125,4,17.4,-98,20,12,19,-160,17
239:07:58:40.150,4,17.4,-98,20,12,19,-160,17
239:07:58:40.175,4,17.4,-98,20,12,19,-160,17
239:07:58:40.200,4,17.4,-98,20,12,19,-160,17
239:07:58:40.225,4,17.4,-98,20,12,19,-141,17
239:07:58:40.250,4,17.4,-98,20,12,19,-141,17
239:07:58:40.275,4,17.4,-98,20,12,19,-141,17
239:07:58:40.300,4,17.4,-98,20,12,19,-141,17
239:07:58:40.325,4,17.4,-98,20,12,19,-141,17
239:07:58:40.350,4,17.4,-86,20,12,19,-141,17
239:07:58:40.375,4,17.4,-86,20,12,19,-141,17
239:07:58:40.400,4,17.4,-86,20,12,19,-141,17
239:07:58:40.425,4,17.4,-86,20,12,19,-141,17
239:07:58:40.450,4,17.4,-86,20,12,19,-124,17
239:07:58:40.475,4,17.4,-86,20,12,19,-124,17
239:07:58:40.500,4,17.4,-86,20,12,19,-124,17
239:07:58:40.525,4,17.4,-86,20,12,19,-124,17
239:07:58:40.550,4,17.4,-86,20,12,19,-124,17
239:07:58:40.575,4,17.4,-86,20,12,19,-124,17
239:07:58:40.600,4,17.4,-98,20,12,19,-124,17
239:07:58:40.625,3,16.8,-98,20,12,19,-124,17
239:07:58:40.650,3,16.8,-98,20,12,19,-124,17
239:07:58:40.675,3,16.8,-98,20,12,19,-124,17
239:07:58:40.700,3,16.8,-98,20,12,19,-124,17
239:07:58:40.725,3,16.8,-98,20,12,19,-152,17
239:07:58:40.750,3,16.8,-98,20,12,19,-152,17
239:07:58:40.775,3,16.8,-98,20,12,19,-152,17
239:07:58:40.800,3,16.8,-98,20,12,19,-152,17
239:07:58:40.825,3,16.8,-98,20,12,19,-152,17
239:07:58:40.850,3,16.8,-108,20,12,19,-152,17
239:07:58:40.875,3,16.8,-108,20,12,19,-152,17
239:07:58:40.900,3,16.8,-108,20,12,19,-152,17
239:07:58:40.925,3,16.8,-108,20,11,19,-152,17
239:07:58:40.950,3,16.8,-108,20,11,19,-135,17
239:07:58:40.975,3,16.8,-108,20,11,19,-135,17
239:07:58:41.000,3,16.8,-108,20,11,19,-135,17
239:07:58:41.025,3,16.8,-108,20,11,19,-135,17
239:07:58:41.050,3,16.8,-108,20,11,19,-135,17
239:07:58:41.075,3,16.8,-108,20,11,19,-135,17
239:07:58:41.100,3,16.8,-108,20,11,19,-135,17
239:07:58:41.125,-2,17.5,-96,20,11,19,-135,17
239:07:58:41.150,-2,17.5,-96,20,11,19,-135,17
239:07:58:41.175,-2,17.5,-96,20,11,19,-135,17
239:07:58:41.200,-2,17.5,-96,20,11,19,-135,17
239:07:58:41.225,-2,17.5,-96,20,11,19,-120,17
239:07:58:41.250,-2,17.5,-96,20,11,19,-120,17
239:07:58:41.275,-2,17.5,-96,20,11,19,-120,17
239:07:58:41.300,-2,17.5,-96,20,11,19,-120,17
239:07:58:41.325,-2,17.5,-96,20,11,19,-120,17
239:07:58:41.350,-2,17.5,-85,20,11,19,-120,17
239:07:58:41.375,-2,17.5,-85,20,11,19,-120,17
239:07:58:41.400,-2,17.5,-85,20,11,19,-120,17
239:07:58:41.425,-2,17.5,-85,20,11,19,-120,17
239:07:58:41.450,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.475,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.500,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.525,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.550,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.575,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.600,-2,17.5,-85,20,11,19,-107,17
239:07:58:41.625,-4,16.6,-75,20,11,19,-107,17
239:07:58:41.650,-4,16.6,-75,20,11,19,-107,17
239:07:58:41.675,-4,16.6,-75,20,11,19,-107,17
239:07:58:41.700,-4,16.6,-75,20,11,19,-107,17
239:07:58:41.725,-4,16.6,-75,20,11,19,-94,17
239:07:58:41.750,-4,16.6,-75,20,11,19,-94,17
239:07:58:41.775,-4,16.6,-75,20,11,19,-94,17
239:07:58:41.800,-4,16.6,-75,20,11,19,-94,17
239:07:58:41.825,-4,16.6,-75,20,11,19,-94,17
239:07:58:41.850,-4,16.6,-67,20,11,19,-94,17
239:07:58:41.875,-4,16.6,-67,20,11,19,-94,17
239:07:58:41.900,-4,16.6,-67,20,11,19,-94,17
239:07:58:41.925,-4,16.6,-67,20,10,19,-94,17
239:07:58:41.950,-4,16.6,-67,20,10,19,-83,17
239:07:58:41.975,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.000,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.025,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.050,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.075,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.100,-4,16.6,-67,20,10,19,-83,17
239:07:58:42.125,-5,17.1,-60,21,10,19,-83,17
239:07:58:42.150,-5,17.1,-60,21,10,19,-83,17
239:07:58:42.175,-5,17.1,-60,21,10,19,-83,17
239:07:58:42.200,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.225,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.250,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.275,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.300,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.325,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.350,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.375,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.400,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.425,-5,17.1,-60,21,10,19,-73,17
239:07:58:42.450,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.475,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.500,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.525,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.550,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.575,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.600,-5,17.1,-60,21,10,19,-65,17
239:07:58:42.625,-4,17.3,-54,21,10,19,-65,17
239:07:58:42.650,-4,17.3,-54,21,10,19,-65,17
239:07:58:42.675,-4,17.3,-54,21,10,19,-65,17
239:07:58:42.700,-4,17.3,-54,21,10,19,-65,17
239:07:58:42.725,-4,17.3,-54,21,10,19,-100,18
239:07:58:42.750,-4,17.3,-54,21,10,19,-100,18
239:07:58:42.775,-4,17.3,-54,21,10,19,-100,18
239:07:58:42.800,-4,17.3,-54,21,10,19,-100,18
239:07:58:42.825,-4,17.3,-54,21,10,19,-100,18
239:07:58:42.850,-4,17.3,-49,21,10,19,-100,18
239:07:58:42.875,-4,17.3,-49,21,10,19,-100,18
239:07:58:42.900,-4,17.3,-49,21,10,19,-100,18
239:07:58:42.925,-4,17.3,-49,21,9,19,-100,18
239:07:58:42.950,-4,17.3,-49,21,9,19,-88,18
239:07:58:42.975,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.000,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.025,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.050,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.075,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.100,-4,17.3,-49,21,9,19,-88,18
239:07:58:43.125,-4,17.1,-44,21,9,19,-88,18
239:07:58:43.150,-4,17.1,-44,21,9,19,-88,18
239:07:58:43.175,-4,17.1,-44,21,9,19,-88,18
239:07:58:43.200,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.225,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.250,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.275,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.300,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.325,-4,17.1,-44,21,9,19,-78,18
239:07:58:43.350,-4,17.1,-40,21,9,19,-78,18
239:07:58:43.375,-4,17.1,-40,21,9,19,-78,18
239:07:58:43.400,-4,17.1,-40,21,9,19,-78,18
239:07:58:43.425,-4,17.1,-40,21,9,19,-78,18
239:07:58:43.450,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.475,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.500,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.525,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.550,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.575,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.600,-4,17.1,-40,21,9,19,-69,18
239:07:58:43.625,-4,16.9,-36,21,9,19,-69,18
239:07:58:43.650,-4,16.9,-36,21,9,19,-69,18
239:07:58:43.675,-4,16.9,-36,21,9,19,-69,18
239:07:58:43.700,-4,16.9,-36,21,9,19,-69,18
239:07:58:43.725,-4,16.9,-36,21,9,19,-103,18
239:07:58:43.750,-4,16.9,-36,21,9,19,-103,18
239:07:58:43.775,-4,16.9,-36,21,9,19,-103,18
239:07:58:43.800,-4,16.9,-36,21,9,19,-103,18
239:07:58:43.825,-4,16.9,-36,21,9,19,-103,18
239:07:58:43.850,-4,16.9,-33,21,9,19,-103,18
239:07:58:43.875,-4,16.9,-33,21,9,19,-103,18
239:07:58:43.900,-4,16.9,-33,21,9,19,-103,18
239:07:58:43.925,-4,16.9,-33,21,9,19,-103,18
239:07:58:43.950,-4,16.9,-33,21,9,19,-134,18
239:07:58:43.975,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.000,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.025,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.050,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.075,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.100,-4,16.9,-33,21,9,19,-134,18
239:07:58:44.125,-3,17.6,-30,21,9,19,-134,18
239:07:58:44.150,-3,17.6,-30,21,8,19,-134,18
239:07:58:44.175,-3,17.6,-30,21,8,19,-134,18
239:07:58:44.200,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.225,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.250,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.275,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.300,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.325,-3,17.6,-30,21,8,19,-162,18
239:07:58:44.350,-3,17.6,-28,21,8,19,-162,18
239:07:58:44.375,-3,17.6,-28,21,8,19,-162,18
239:07:58:44.400,-3,17.6,-28,21,8,19,-162,18
239:07:58:44.425,-3,17.6,-28,21,9,19,-162,18
239:07:58:44.450,-3,17.6,-28,21,9,19,174,18
239:07:58:44.475,-3,17.6,-28,21,9,19,174,18
239:07:58:44.500,-3,17.6,-28,21,9,19,174,18
239:07:58:44.525,-3,17.6,-28,21,9,19,174,18
239:07:58:44.550,-3,17.6,-28,21,9,19,174,18
239:07:58:44.575,-3,17.6,-28,21,9,19,174,18
239:07:58:44.600,-3,17.6,-28,21,9,19,174,18
239:07:58:44.625,-1,17.3,-28,21,9,19,174,18
239:07:58:44.650,-1,17.3,-28,21,9,19,174,18
239:07:58:44.675,-1,17.3,-28,21,8,19,174,18
239:07:58:44.700,-1,17.3,-28,21,8,19,174,18
239:07:58:44.725,-1,17.3,-28,21,8,19,154,18
239:07:58:44.750,-1,17.3,-28,21,8,19,154,18
239:07:58:44.775,-1,17.3,-28,21,8,19,154,18
239:07:58:44.800,-1,17.3,-28,21,8,19,154,18
239:07:58:44.825,-1,17.3,-28,21,8,19,154,18
239:07:58:44.850,-1,17.3,-25,21,8,19,154,18
239:07:58:44.875,-1,17.3,-25,21,8,19,154,18
239:07:58:44.900,-1,17.3,-25,21,8,19,154,18
239:07:58:44.925,-1,17.3,-25,21,8,19,154,18
239:07:58:44.950,-1,17.3,-25,21,8,19,179,18
239:07:58:44.975,-1,17.3,-25,21,8,19,179,18
239:07:58:45.000,-1,17.3,-25,21,8,19,179,18
239:07:58:45.025,-1,17.3,-25,21,8,19,179,18
239:07:58:45.050,-1,17.3,-25,21,8,19,179,18
239:07:58:45.075,-1,17.3,-25,21,8,19,179,18
239:07:58:45.100,-1,17.3,-25,21,8,19,179,18
239:07:58:45.125,-1,17.2,-23,21,8,19,179,18
239:07:58:45.150,-1,17.2,-23,21,8,20,179,18
239:07:58:45.175,-1,17.2,-23,21,8,20,179,18
239:07:58:45.200,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.225,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.250,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.275,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.300,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.325,-1,17.2,-23,21,8,20,-160,18
239:07:58:45.350,-1,17.2,-21,21,8,20,-160,18
239:07:58:45.375,-1,17.2,-21,21,8,20,-160,18
239:07:58:45.400,-1,17.2,-21,21,8,20,-160,18
239:07:58:45.425,-1,17.2,-21,21,8,20,-160,18
239:07:58:45.450,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.475,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.500,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.525,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.550,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.575,-1,17.2,-21,21,8,20,-141,18
239:07:58:45.600,-1,17.2,-19,21,8,20,-141,18
239:07:58:45.625,-1,16.6,-19,21,8,20,-141,18
239:07:58:45.650,-1,16.6,-19,21,8,20,-141,18
239:07:58:45.675,-1,16.6,-19,21,7,20,-141,18
239:07:58:45.700,-1,16.6,-19,21,7,20,-141,18
239:07:58:45.725,-1,16.6,-19,21,7,20,-167,18
239:07:58:45.750,-1,16.6,-19,21,7,20,-167,18
239:07:58:45.775,-1,16.6,-19,21,7,20,-167,18
239:07:58:45.800,-1,16.6,-19,21,7,20,-167,18
239:07:58:45.825,-1,16.6,-19,21,7,20,-167,18
239:07:58:45.850,-1,16.6,-17,20,7,20,-167,18
239:07:58:45.875,-1,16.6,-17,20,7,20,-167,18
239:07:58:45.900,-1,16.6,-17,20,7,20,-167,18
239:07:58:45.925,-1,16.6,-17,20,7,20,-167,18
239:07:58:45.950,-1,16.6,-17,20,7,20,170,18
239:07:58:45.975,-1,16.6,-17,20,7,20,170,18
239:07:58:46.000,-1,16.6,-17,20,7,20,170,18
239:07:58:46.025,-1,16.6,-17,20,7,20,170,18
239:07:58:46.050,-1,16.6,-17,20,7,20,170,18
239:07:58:46.075,-1,16.6,-17,20,7,20,170,18
239:07:58:46.100,-1,16.6,-17,20,7,20,170,18
239:07:58:46.125,-1,17,-17,20,7,20,170,18
239:07:58:46.150,-1,17,-17,20,7,20,170,18
239:07:58:46.175,-1,17,-17,20,7,20,170,18
239:07:58:46.200,-1,17,-17,20,7,20,149,18
239:07:58:46.225,-1,17,-17,20,7,20,149,18
239:07:58:46.250,-1,17,-17,20,7,20,149,18
239:07:58:46.275,-1,17,-17,20,7,20,149,18
239:07:58:46.300,-1,17,-17,20,7,20,149,18
239:07:58:46.325,-1,17,-17,20,7,20,149,18
239:07:58:46.350,-1,17,-16,20,7,20,149,18
239:07:58:46.375,-1,17,-16,20,7,20,149,18
239:07:58:46.400,-1,17,-16,20,7,20,149,18
239:07:58:46.425,-1,17,-16,20,8,20,149,18
239:07:58:46.450,-1,17,-16,20,8,20,132,18
239:07:58:46.475,-1,17,-16,20,8,20,132,18
239:07:58:46.500,-1,17,-16,20,8,20,132,18
239:07:58:46.525,-1,17,-16,20,8,20,132,18
239:07:58:46.550,-1,17,-16,20,8,20,132,18
239:07:58:46.575,-1,17,-16,20,8,20,132,18
239:07:58:46.600,-1,17,-15,20,8,20,132,18
239:07:58:46.625,-2,16.3,-15,20,8,20,132,18
239:07:58:46.650,-2,16.3,-15,20,8,20,132,18
239:07:58:46.675,-2,16.3,-15,20,8,20,132,18
239:07:58:46.700,-2,16.3,-15,20,8,20,132,18
239:07:58:46.725,-2,16.3,-15,20,8,20,117,18
239:07:58:46.750,-2,16.3,-15,20,8,20,117,18
239:07:58:46.775,-2,16.3,-15,20,8,20,117,18
239:07:58:46.800,-2,16.3,-15,20,8,20,117,18
239:07:58:46.825,-2,16.3,-15,20,8,20,117,18
239:07:58:46.850,-2,16.3,-15,20,8,20,117,18
239:07:58:46.875,-2,16.3,-15,20,8,20,117,18
239:07:58:46.900,-2,16.3,-15,20,8,20,117,18
239:07:58:46.925,-2,16.3,-15,20,8,20,117,18
239:07:58:46.950,-2,16.3,-15,20,8,20,102,18
239:07:58:46.975,-2,16.3,-15,20,8,20,102,18
239:07:58:47.000,-2,16.3,-15,20,8,20,102,18
239:07:58:47.025,-2,16.3,-15,20,8,20,102,18
239:07:58:47.050,-2,16.3,-15,20,8,20,102,18
239:07:58:47.075,-2,16.3,-15,20,8,20,102,18
239:07:58:47.100,-2,16.3,-15,20,8,20,102,18
239:07:58:47.125,-3,16.3,-14,20,8,20,102,18
239:07:58:47.150,-3,16.3,-14,20,8,20,102,18
239:07:58:47.175,-3,16.3,-14,20,8,20,102,18
239:07:58:47.200,-3,16.3,-14,20,8,20,90,18
239:07:58:47.225,-3,16.3,-14,20,8,20,90,18
239:07:58:47.250,-3,16.3,-14,20,8,20,90,18
239:07:58:47.275,-3,16.3,-14,20,8,20,90,18
239:07:58:47.300,-3,16.3,-14,20,8,20,90,18
239:07:58:47.325,-3,16.3,-14,20,8,20,90,18
239:07:58:47.350,-3,16.3,-14,20,8,20,90,18
239:07:58:47.375,-3,16.3,-14,20,8,20,90,18
239:07:58:47.400,-3,16.3,-14,20,8,20,90,18
239:07:58:47.425,-3,16.3,-14,20,8,20,90,18
239:07:58:47.450,-3,16.3,-14,20,8,20,79,18
239:07:58:47.475,-3,16.3,-14,20,8,20,79,18
239:07:58:47.500,-3,16.3,-14,20,8,20,79,18
239:07:58:47.525,-3,16.3,-14,20,8,20,79,18
239:07:58:47.550,-3,16.3,-14,20,8,20,79,18
239:07:58:47.575,-3,16.3,-14,20,8,20,79,18
239:07:58:47.600,-3,16.3,-13,20,8,20,79,18
239:07:58:47.625,-4,16,-13,20,8,20,79,18
239:07:58:47.650,-4,16,-13,20,8,20,79,18
239:07:58:47.675,-4,16,-13,20,8,20,79,18
239:07:58:47.700,-4,16,-13,20,8,20,79,18
239:07:58:47.725,-4,16,-13,20,8,20,70,19
239:07:58:47.750,-4,16,-13,20,8,20,70,19
239:07:58:47.775,-4,16,-13,20,8,20,70,19
239:07:58:47.800,-4,16,-13,20,8,20,70,19
239:07:58:47.825,-4,16,-13,20,8,20,70,19
239:07:58:47.850,-4,16,-13,20,8,20,70,19
239:07:58:47.875,-4,16,-13,20,8,20,70,19
239:07:58:47.900,-4,16,-13,20,8,20,70,19
239:07:58:47.925,-4,16,-13,20,7,20,70,19
239:07:58:47.950,-4,16,-13,20,7,20,105,19
239:07:58:47.975,-4,16,-13,20,7,20,105,19
239:07:58:48.000,-4,16,-13,20,7,20,105,19
239:07:58:48.025,-4,16,-13,20,7,20,105,19
239:07:58:48.050,-4,16,-13,20,7,20,105,19
239:07:58:48.075,-4,16,-13,20,7,20,105,19
239:07:58:48.100,-4,16,-13,20,7,20,105,19
239:07:58:48.125,-4,15.6,-12,20,7,20,105,19
239:07:58:48.150,-4,15.6,-12,20,7,20,105,19
239:07:58:48.175,-4,15.6,-12,20,7,20,105,19
239:07:58:48.200,-4,15.6,-12,20,7,20,136,19
239:07:58:48.225,-4,15.6,-12,20,7,20,136,19
239:07:58:48.250,-4,15.6,-12,20,7,20,136,19
239:07:58:48.275,-4,15.6,-12,20,7,20,136,19
239:07:58:48.300,-4,15.6,-12,20,7,20,136,19
239:07:58:48.325,-4,15.6,-12,20,7,20,136,19
239:07:58:48.350,-4,15.6,-12,20,7,20,136,19
239:07:58:48.375,-4,15.6,-12,20,7,20,136,19
239:07:58:48.400,-4,15.6,-12,20,7,20,136,19
239:07:58:48.425,-4,15.6,-12,20,8,20,136,19
239:07:58:48.450,-4,15.6,-12,20,8,20,163,19
239:07:58:48.475,-4,15.6,-12,20,8,20,163,19
239:07:58:48.500,-4,15.6,-12,20,8,20,163,19
239:07:58:48.525,-4,15.6,-12,20,8,20,163,19
239:07:58:48.550,-4,15.6,-12,20,8,20,163,19
239:07:58:48.575,-4,15.6,-12,20,8,20,163,19
239:07:58:48.600,-4,15.6,-12,20,8,20,163,19
239:07:58:48.625,-4,15.6,-12,20,8,20,163,19
239:07:58:48.650,-4,15.6,-12,20,8,20,163,19
239:07:58:48.675,-4,15.6,-12,20,7,19,163,19
239:07:58:48.700,-4,15.6,-12,20,7,19,163,19
239:07:58:48.725,-4,15.6,-12,20,7,19,143,19
239:07:58:48.750,-4,15.6,-12,20,7,19,143,19
239:07:58:48.775,-4,15.6,-12,20,7,19,143,19
239:07:58:48.800,-4,15.6,-12,20,7,19,143,19
239:07:58:48.825,-4,15.6,-12,20,7,19,143,19
239:07:58:48.850,-4,15.6,-12,20,7,19,143,19
239:07:58:48.875,-4,15.6,-12,20,7,19,143,19
239:07:58:48.900,-4,15.6,-12,20,7,19,143,19
239:07:58:48.925,-4,15.6,-12,20,7,19,143,19
239:07:58:48.950,-4,15.6,-12,20,7,19,169,19
239:07:58:48.975,-4,15.6,-12,20,7,19,169,19
239:07:58:49.000,-4,15.6,-12,20,7,19,169,19
239:07:58:49.025,-4,15.6,-12,20,7,19,169,19
239:07:58:49.050,-4,15.6,-12,20,7,19,169,19
239:07:58:49.075,-4,15.6,-12,20,7,19,169,19
239:07:58:49.100,-4,15.6,-12,20,7,19,169,19
239:07:58:49.125,-3,15.7,-12,20,7,19,169,19
239:07:58:49.150,-3,15.7,-12,20,7,19,169,19
239:07:58:49.175,-3,15.7,-12,20,7,19,169,19
239:07:58:49.200,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.225,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.250,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.275,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.300,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.325,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.350,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.375,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.400,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.425,-3,15.7,-12,20,7,19,-168,19
239:07:58:49.450,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.475,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.500,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.525,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.550,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.575,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.600,-3,15.7,-12,20,7,19,-148,19
239:07:58:49.625,-3,15.6,-11,20,7,19,-148,19
239:07:58:49.650,-3,15.6,-11,20,7,19,-148,19
239:07:58:49.675,-3,15.6,-11,20,7,19,-148,19
239:07:58:49.700,-3,15.6,-11,20,7,19,-148,19
239:07:58:49.725,-3,15.6,-11,20,7,19,-174,19
239:07:58:49.750,-3,15.6,-11,20,7,19,-174,19
239:07:58:49.775,-3,15.6,-11,20,7,19,-174,19
239:07:58:49.800,-3,15.6,-11,20,7,19,-174,19
