Time,MF2_ANEMOMETER_RELATIVE_WIND_DIRECTION,MF2_ANEMOMETER_WIND_SPEED_KNOTS,SHIP_ANEMOMETER_1_RELATIVE,SHIP_ANEMOMETER_1_WINDSPEED,SHIP_ANEMOMETER_2_RELATIVE,SHIP_ANEMOMETER_2_WINDSPEED,SHIP_ANEMOMETER_3_RELATIVE,SHIP_ANEMOMETER_3_WINDSPEED
237:23:53:43.000,5,25.5,-29,30,9,29,-87,28
237:23:53:43.500,1,25.1,-26,30,9,29,-148,28
237:23:53:44.000,-1,24.8,-21,30,10,29,166,27
237:23:53:44.500,-6,23.3,-56,31,11,29,129,27
237:23:53:45.000,-3,22.2,-45,31,9,29,101,27
237:23:53:45.500,-3,22.8,-41,31,9,29,141,27
237:23:53:46.000,1,24.9,-34,30,8,29,167,27
237:23:53:46.500,10,25.4,-28,29,8,28,-169,28
237:23:53:47.000,9,26.6,-23,29,8,28,-132,29
237:23:53:47.500,8,26.3,-18,28,9,27,-103,29
237:23:53:48.000,5,26.3,-17,28,10,27,-101,29
237:23:53:48.500,4,25.5,-52,28,11,27,-160,29
237:23:53:49.000,3,25.9,-40,28,11,27,156,28
237:23:53:49.500,-1,26.6,-51,29,11,27,121,29
237:23:53:50.000,-2,27.1,-45,29,11,27,94,29
237:23:53:50.500,1,28.3,-36,30,10,28,135,28
237:23:53:51.000,2,28,-30,30,9,28,-175,27
237:23:53:51.500,5,26.9,-25,31,9,28,164,27
237:23:53:52.000,1,27.1,-20,31,9,29,130,26
237:23:53:52.500,-1,28.5,-18,31,9,29,163,25
237:23:53:53.000,-4,27.8,-16,31,8,29,-153,24
237:23:53:53.500,-5,27.4,-14,32,8,29,-119,24
237:23:53:54.000,-9,25.4,-13,32,7,29,-114,25
237:23:53:54.500,-11,24.7,-13,32,28,30,-108,26
237:23:53:55.000,-9,25.7,-13,31,102,30,-85,26
237:23:53:55.500,-10,24.9,-13,31,160,31,-67,26
237:23:53:56.000,-11,25.2,-14,31,-176,30,-54,25
237:23:53:56.500,-20,25.8,-13,31,-178,30,-47,24
237:23:53:57.000,-20,25.7,-14,30,-139,30,-42,23
237:23:53:57.500,-21,26.5,-14,30,-109,31,-96,23
237:23:53:58.000,-21,25.1,-16,29,-97,31,-154,23
237:23:53:58.500,-14,24.4,-16,29,-77,31,-139,22
237:23:53:59.000,-1,21.5,-17,29,-62,32,-110,22
237:23:53:59.500,5,22.9,-16,28,-92,31,-91,23
237:23:54:00.000,3,23.9,-14,27,-152,31,-76,23
237:23:54:00.500,-2,22.1,-13,27,-176,30,-63,25
237:23:54:01.000,-1,24.3,-12,27,143,29,-52,27
237:23:54:01.500,-1,22.3,-11,27,113,29,-44,28
237:23:54:02.000,-4,22.8,-11,28,89,29,-39,29
237:23:54:02.500,-5,22.5,-10,28,79,29,-35,30
237:23:54:03.000,-2,24.3,-9,28,61,28,-32,30
237:23:54:03.500,0,24.1,-8,28,48,28,-30,31
237:23:54:04.000,-5,26.7,-9,28,38,28,-28,32
237:23:54:04.500,-10,25.6,-9,28,31,28,-26,31
237:23:54:05.000,-14,25.7,-9,28,27,28,-24,30
237:23:54:05.500,-13,24.9,-11,29,44,28,-22,29
237:23:54:06.000,-8,25.3,-12,29,115,28,-21,27
237:23:54:06.500,-17,25.5,-13,30,132,29,-79,26
237:23:54:07.000,-14,25.9,-14,30,159,29,-141,25
237:23:54:07.500,-18,25.8,-15,30,164,30,-128,25
237:23:54:08.000,-19,23,-16,30,-154,30,-100,25
237:23:54:08.500,-18,23,-18,31,-120,30,-79,25
237:23:54:09.000,-13,24.9,-19,31,-94,30,-62,25
237:23:54:09.500,-15,25.6,-19,31,-83,30,-51,24
237:23:54:10.000,-13,25.8,-19,31,-65,30,-43,24
237:23:54:10.500,-13,26.8,-18,31,-71,30,-39,22
237:23:54:11.000,-13,26.3,-18,31,-56,30,-36,21
237:23:54:11.500,-12,25.6,-17,31,-92,30,-33,21
237:23:54:12.000,-12,25.8,-18,31,-72,30,-29,21
237:23:54:12.500,-12,25.1,-18,31,-97,30,-26,22
237:23:54:13.000,-14,25.1,-18,31,-76,30,-23,23
237:23:54:13.500,-15,23.2,-17,30,-98,30,-22,24
237:23:54:14.000,-14,23.7,-17,30,-87,30,-22,25
237:23:54:14.500,-9,24.4,-17,30,-91,30,-21,27
237:23:54:15.000,-8,24.5,-18,29,-152,30,-20,28
237:23:54:15.500,-10,29.8,-17,29,161,29,-20,29
237:23:54:16.000,-12,29.3,-16,29,142,29,-20,29
237:23:54:16.500,-13,29.8,-16,30,132,30,-19,30
237:23:54:17.000,-12,29.6,-17,31,-177,31,-19,31
237:23:54:17.500,-13,29.9,-17,32,-175,32,-18,31
237:23:54:18.000,-13,29.9,-17,33,-136,33,-18,32
237:23:54:18.500,-13,30.5,-17,33,-163,33,-17,31
237:23:54:19.000,-12,31.1,-17,34,152,33,-15,30
237:23:54:19.500,-14,30.2,-17,34,118,33,-14,30
237:23:54:20.000,-15,29.6,-17,34,91,33,-14,29
237:23:54:20.500,-14,29.1,-17,35,81,33,-14,29
237:23:54:21.000,-13,28.7,-18,35,143,33,-14,29
237:23:54:21.500,-13,28,-18,35,172,34,-14,30
237:23:54:22.000,-14,27.9,-19,35,-147,34,-13,30
237:23:54:22.500,-15,28.6,-19,34,-157,34,-12,31
237:23:54:23.000,-16,27.6,-18,34,179,34,-11,32
237:23:54:23.500,-14,27.3,-18,34,161,33,-11,32
237:23:54:24.000,-16,26.6,-19,34,-155,33,-11,31
237:23:54:24.500,-15,28.4,-19,33,-158,33,-12,31
237:23:54:25.000,-17,29,-19,33,-139,32,-13,30
237:23:54:25.500,-18,28.1,-19,33,-149,32,-14,30
237:23:54:26.000,-18,27.2,-19,33,-117,32,-15,31
237:23:54:26.500,-18,25.2,-20,33,-91,32,-15,31
237:23:54:27.000,-20,24.6,-21,33,-71,32,-15,32
237:23:54:27.500,-20,23.8,-21,33,-84,32,-16,32
237:23:54:28.000,-21,23.9,-22,32,-67,31,-16,32
237:23:54:28.500,-22,23.6,-22,32,-53,31,-16,32
237:23:54:29.000,-24,24,-23,32,-43,30,-16,31
237:23:54:29.500,-23,23.8,-23,31,-38,30,-17,32
237:23:54:30.000,-25,23.2,-23,31,-31,30,-17,32
237:23:54:30.500,-25,23.5,-23,31,-26,29,-18,32
237:23:54:31.000,-24,24.3,-24,31,-22,29,-18,32
237:23:54:31.500,-23,24.6,-25,31,-19,29,-18,32
237:23:54:32.000,-22,24.4,-26,30,-18,29,-18,32
237:23:54:32.500,-21,24.2,-26,30,-16,28,-18,32
237:23:54:33.000,-22,23.7,-26,30,-14,28,-18,31
237:23:54:33.500,-22,24,-26,30,-12,28,-18,31
237:23:54:34.000,-21,24,-26,30,-12,28,-19,31
237:23:54:34.500,-20,23.8,-26,30,-11,28,-19,30
237:23:54:35.000,-20,23.8,-26,30,-10,28,-19,30
237:23:54:35.500,-20,24.7,-26,30,-9,28,-19,30
237:23:54:36.000,-21,25.5,-26,30,-9,28,-19,30
237:23:54:36.500,-20,25.6,-26,30,-8,28,-20,30
237:23:54:37.000,-20,24.6,-26,30,-8,28,-20,30
237:23:54:37.500,-21,26.2,-26,30,-8,28,-21,30
237:23:54:38.000,-23,25.2,-26,31,-8,29,-21,30
237:23:54:38.500,-23,25.5,-26,31,-7,29,-22,30
237:23:54:39.000,-21,25.1,-25,31,-7,29,-22,31
237:23:54:39.500,-21,24.6,-25,31,-7,29,-22,31
237:23:54:40.000,-19,25,-25,32,-7,29,-22,30
237:23:54:40.500,-20,25,-25,32,-7,29,-21,30
237:23:54:41.000,-20,24.6,-25,32,-7,30,-21,30
237:23:54:41.500,-21,24.3,-25,31,-7,30,-21,30
237:23:54:42.000,-22,23.9,-25,31,-7,30,-20,29
237:23:54:42.500,-22,24.3,-25,31,-7,29,-20,29
237:23:54:43.000,-23,24.4,-25,31,-7,29,-19,30
237:23:54:43.500,-22,25.4,-25,31,-7,29,-19,30
237:23:54:44.000,-24,24.1,-25,30,-8,29,-19,30
237:23:54:44.500,-25,24.1,-26,30,-9,28,-20,31
237:23:54:45.000,-24,24.3,-26,30,-9,28,-20,31
237:23:54:45.500,-23,23.7,-26,30,-9,28,-20,31
237:23:54:46.000,-18,24.2,-26,30,-10,28,-20,32
237:23:54:46.500,-16,24.9,-26,30,-10,28,-21,32
237:23:54:47.000,-17,26.3,-26,30,-8,28,-22,32
237:23:54:47.500,-18,26.9,-24,31,-51,28,-22,32
237:23:54:48.000,-19,26.3,-24,31,-41,29,-22,31
237:23:54:48.500,-20,26.1,-23,31,-33,29,-22,31
237:23:54:49.000,-19,26.3,-23,31,-27,29,-22,31
237:23:54:49.500,-20,25.4,-23,31,-23,29,-22,31
237:23:54:50.000,-20,25.1,-23,31,-21,29,-22,31
237:23:54:50.500,-20,24.9,-23,31,-18,29,-23,31
237:23:54:51.000,-23,25.4,-23,31,-16,29,-24,31
237:23:54:51.500,-22,25.1,-24,31,-15,29,-24,31
237:23:54:52.000,-23,24.4,-24,31,-14,28,-23,31
237:23:54:52.500,-22,24.7,-24,31,-13,28,-23,31
237:23:54:53.000,-18,26,-24,31,-13,28,-22,31
237:23:54:53.500,-17,24.6,-24,31,-12,28,-22,31
237:23:54:54.000,-16,23.6,-24,31,-11,28,-21,31
237:23:54:54.500,-14,24.5,-23,31,-10,28,-22,31
237:23:54:55.000,-12,25.8,-22,31,-9,28,-22,31
237:23:54:55.500,-12,26.3,-21,31,-70,29,-22,31
237:23:54:56.000,-12,25.2,-20,30,-136,29,-22,31
237:23:54:56.500,-6,24.4,-19,30,-163,29,-22,30
237:23:54:57.000,-11,24,-18,30,-127,28,-21,30
237:23:54:57.500,-9,25,-17,29,-161,28,-20,30
237:23:54:58.000,-8,23.7,-17,29,154,29,-19,30
237:23:54:58.500,-7,22.6,-15,28,162,29,-19,29
237:23:54:59.000,-7,23.5,-14,28,-174,29,-19,29
237:23:54:59.500,-6,24.6,-14,28,162,28,-17,28
237:23:55:00.000,-10,23.7,-14,28,126,28,-16,28
237:23:55:00.500,-7,22.9,-14,28,98,28,-74,25
237:23:55:01.000,-5,22,-13,27,87,28,-136,23
237:23:55:01.500,-3,20.9,-12,27,68,28,-124,21
237:23:55:02.000,1,24,-11,27,53,28,-97,19
237:23:55:02.500,5,23.2,-10,27,43,28,-79,18
237:23:55:03.000,6,22.1,-9,27,35,29,-66,19
237:23:55:03.500,6,20.7,-8,27,32,28,-55,20
237:23:55:04.000,0,14.6,-7,27,27,28,-46,22
237:23:55:04.500,-11,12,-7,27,22,27,-38,22
237:23:55:05.000,-4,15.5,-5,27,17,26,-31,23
237:23:55:05.500,8,25.1,-43,27,15,25,-26,23
237:23:55:06.000,5,22.9,-34,27,16,25,-23,24
237:23:55:06.500,9,24.2,-30,27,17,24,-79,23
237:23:55:07.000,12,24.7,-25,28,15,24,-141,22
237:23:55:07.500,5,26.1,-63,28,15,25,172,23
237:23:55:08.000,9,26.8,-130,28,15,25,136,23
237:23:55:08.500,7,23.7,-119,29,15,25,106,24
237:23:55:09.000,6,23.6,-105,29,13,26,84,26
237:23:55:09.500,0,22.5,-121,29,12,26,65,27
237:23:55:10.000,-1,24.3,-95,29,11,26,51,27
